,SMILES,True
1348,COc1cc2nnc(C(=N)O)c(Nc3cc(C)ccc3F)c2cc1N1CCN(C)CC1,0.0709999999999999
1349,CCOc1ccc2cc(-c3nn(C(C)(C)C)c(N)c3C(N)=O)cnc2c1,0.5700000000000001
1350,Cc1c(Cn2c(C)nc(=O)c3sc(N4CCOCC4)nc32)cccc1C(F)(F)F,0.137
1351,O=C(O)c1cn(Cc2ccc(-c3ccc4[nH]ccc4c3)cn2)c2c(F)cccc2c1=O,0.002
1352,CC(C)C(CO)NCc1c(C(=O)NC2CCCC(O)C2)noc1-c1ccc(C(F)(F)F)cc1,0.2559999999999999
1353,CCCCCN=C(N)NNC=C1C=Nc2ccc(OC)cc21,0.02
1354,Cc1nc(C)c(-c2ccc(-c3ccc(CC(=O)O)cc3Cl)c(Cl)c2)nc1C(=N)O,0.003
1355,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,0.0859999999999999
1356,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4C)n2)C2CCC(C3)N2C)cc1,0.7150000000000001
1357,Cc1cc(CCC[N+]23CCC(CC2)C(OC(=O)C(C)(c2ccccc2)N2CCCCC2)C3)ccn1,0.769
1358,C=CCN1CCCC1CNC(=O)c1cc2n[nH]nc2cc1OC,0.97
1359,COc1ccccc1O,0.569
1360,Cc1cc(-c2cnc(C(C)Nc3nccc(N4C(=O)OCC4C(C)C)n3)nc2)ccc1F,0.02
1361,CNc1ncc2cc(-c3cc(C(=O)Nc4cccc(C(F)(F)F)c4)ccc3C)ccc2n1,0.0379999999999999
1362,CC(NC(=NC#N)Nc1ccncc1)C(C)(C)C,0.6
1363,O=C(C[N+]12CCC(CC1)C(OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ccc(Cl)nn1,0.04
1364,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(F)c2)CC1,0.18
1365,NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)NC1CCCNC1,0.077
1366,COc1cc(NCc2ccc3[nH+]c(N)nc(N)c3c2C)cc(OC)c1OC,0.05
1367,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)c3c(n2)C(C)(C)OC3)cc1,0.14
1368,CCC1CC1(N=C(O)C1CC(Oc2cc(-c3csc(=NC(C)C)[nH]3)nc3c(Cl)c(OCCN4CCOCC4)ccc23)CN1C(=O)C(N=C(O)OC1CC2CC2C1)C(C)(C)C)C(=O)O,0.026
1369,CC(=O)N1C2C=C(CN3C4CCC3CC(Nc3ccc5cc(C(F)(F)F)ccc5n3)C4)CC1CCC2,0.0159999999999999
1370,C=C(C)C1CCC2=CC(=O)CC(C)C2(C)C1,8.72e-08
1371,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2cscn2)cc1,0.02
1372,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,0.1333333333333332
1373,Cc1csc(C(=O)NC2CCC(NC(=O)c3cc(F)cnc3Oc3cccc(-c4ccc(CN5CC(C)NC(C)C5)cc4CN4CCOCC4)c3)CC2)n1,0.045
1374,N#CC1(c2cccnc2)CCN(Cc2cc(C(=O)O)c(=O)n3ccccc23)CC1,0.361
1375,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl,0.0125
1376,CC(C)Cn1c2ccc(Nc3ncccn3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,0.05
1377,O=C(NCCO)c1cccc(-c2ccc(Cn3cc(C(=O)O)c(=O)c4cccc(F)c43)cc2)c1,0.024
1378,CNCCN1CCCc2cc(N=C(N)c3cccs3)ccc21,0.6
1379,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccn4ncccc43)CSC12)c1nsc(N)n1,0.6920000000000001
1380,Cc1ccnc(N=C(O)C[N+]23CCC(CC2)C(OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)c1,0.018
1381,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.0495555558888889
1382,CC1(C)Cc2c(sc(NC(=O)Nc3ccc(Cl)cc3)c2C(N)=O)C(C)(C)N1,0.035
1383,Cn1cnc(S(=O)(=O)N2CC3C(C2)C3(CN=C(O)c2ccccc2C(F)(F)F)c2ccccn2)c1,0.0759999999999999
1384,COCCNC(=O)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,0.017
1385,O=C1CC(=O)NC(=O)N1,0.9135
1386,O=C(Cl)C(F)(F)C(F)(F)C(F)(F)F,0.067
1387,CC(=O)N1C2C=C(CN3CCC(Nc4ccc5ccc(C(F)(F)F)cc5n4)CC3)CC1CCC2,0.027
1388,CC1(C)CCCC1Nc1c(C(N)=O)cnn2cccc12,0.019
1389,CC(C)(C)c1cc(NC(=O)NC23CC4CC(CC(C4)C2)C3)no1,0.002
1390,NC(=O)c1ccccc1,0.8538
1391,N#Cc1cccc(NC(=O)N2CCC3(CC2)C(=O)N(c2cccc(Cl)c2)C3c2ccccn2)c1,0.013
1392,Nc1ncnc2c1C(=O)N(c1ccc(-c3ccc(CC(=O)O)cc3Cl)cc1)CCO2,0.0559999999999999
1393,Cc1nn(C2CCOCC2)c(NS(=O)(=O)c2ccc(C3CC3)cc2)c1C(O)=NC(C)C(C)(C)C,0.0749999999999999
1394,CC(C)CN(Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)S(=O)(=O)Cc1ccccc1,0.01
1395,C=CCl,0.5054000000000001
1396,CC1COCCN1c1cc(C2(S(C)(=N)=O)CC2)nc(-c2ccnc3[nH]ccc23)n1,0.26
1397,CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O,0.9615051553968254
1398,Cc1cn2cc(NC(=O)c3ccc(N4CCNC(C)C4)cc3F)nc2c(C)n1,0.1859999999999999
1399,NC(=O)c1nn(CC(=O)N2C(C(=O)Nc3cccc(Br)n3)CC3CC32)c2ccccc12,0.0799999999999999
1400,O=C(Nc1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12)N1CCC(O)C1,0.3
1401,CN1CC(Cn2nc(-c3cnc4[nH]cc(C(=O)NC(C)(C)C)c4n3)c3cc(OC(F)F)ccc32)C1,0.0109999999999998
1402,CC1(c2cc(F)cc(F)c2)CNC2(CCCC2)C(=O)N1CC(=O)Nc1ccc2c(c1)CC1(C2)C(O)=Nc2ncccc21,0.1059999999999999
1403,COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,0.51
1404,CCOC(=O)C(CCc1ccccc1)NC1CSC(c2cccs2)CN(CC(=O)O)C1=O,0.005
1405,Cc1ccc(C(=O)NC2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,0.643
1406,Cc1ccccc1C(=O)Nc1cc(Cl)ccn1,0.134
1407,CNC(C)C(O)=NC1CCCC2CC3CCN(CCc4ccccc4C)CC3N2C1=O,0.48
1408,c1ccc2c(c1)sc1ccccc12,0.0162999999999999
1409,CC1=CC2=CC(C)CC23OC(=C(C)C3=O)CC(C)(C)C=CC1=O,0.26
1410,O=C(O)C=C1CN(C(C(=O)C2CC2)c2ccccc2F)CCC1S,0.02
1411,CN1CCC(S(=O)(=O)c2c(Cl)ccc(NC(=O)Nc3cccc(Cl)c3Cl)c2O)C1,0.0001999999999999
1412,COc1ccc(C2(C#N)CCC(C(=O)O)CC2)cc1OC1CCCC1,0.008
1413,COc1ccc(S(=O)(=O)Nc2cc(Cl)cc(Cl)c2OC)cc1N1CCNCC1,0.01
1414,CCN=C(O)Nc1nc2cc(-c3cc(C)n(CC)c(=O)c3)c(=O)n(C(C)C)c2s1,0.0699999999999999
1415,CNCCc1ccccn1,0.9686666766666666
1416,CCNc1nc(Nc2cc(F)c(C(=O)N3CCOCC3)cc2OC)ncc1C(F)(F)F,0.055
1417,COC(=O)c1cnc2n1CCc1ccccc1C2=C1CCN(CCc2ccc(OCc3ccc4ccccc4n3)cc2)CC1,0.001
1418,CN(C)C1C(=O)C(C(=O)NCNCCCCC(N)C(=O)O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,0.55
1419,CCn1nc(-c2cccc3cccnc23)cc1-c1ccc(N)nn1,0.062
1420,O=C(O)C1CC(Oc2cccc(Cl)c2)CN1,0.0699999999999999
1421,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(OCC)ccc3S(=O)(=O)N3CCN(CC)CC3)nn12,0.05
1422,CC1CN(Cc2ccc(CC(=O)N3CCC(Nc4cccc(F)c4)CC3)cc2)CCN1,0.17
1423,O=C1c2oc(-c3ccc(Cl)cc3)cc2Cc2cc(N3CCNCC3)ccc2N1Cc1ccccc1-c1cncnc1,0.0159999999999999
1424,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.01
1425,CC1(C)C(NC(=O)C(=NOCc2cc(=O)c(O)cn2O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O,0.0047
1426,CCNCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,0.14
1427,NC1=NCC2c3ccccc3Cc3ccccc3N12,0.36
1428,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4C)nc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,0.013
1429,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,0.0299999989999999
1430,CC(=O)N1CC(F)CC1c1nc(C(O)=NCc2ccc(F)cc2)c(O)c(=O)n1C,0.2099999999999999
1431,Cc1cnc(NC(O)=C2C(=O)c3ccccc3S(=O)(=O)N2C)s1,0.0044999999999999
1432,NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,0.0607
1433,CNC1(C)C2CCC(C2)C1(C)C,0.6
1434,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,0.2425132275132275
1435,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)C(SCCN(C)C)C(=O)N(C)C(CC(C)(C)O)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,0.2299999999999999
1436,COC(=O)C(C)N=C(O)C(C)c1ccc(CC(C)C)cc1,0.64
1437,COC(=O)NC(C(=O)NC(Cc1ccc(-c2ccccn2)cc1)CC(O)C(Cc1ccccc1)NC(=O)C(N1CCN(Cc2ccccc2)C1=O)C(C)(C)C)C(C)(C)C,0.0034
1438,CCCCCCCC1CCC(=O)O1,0.0345
1439,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(N)C(C)C(O)C1(C)O,0.78
1440,Cc1nc(C(=O)N2CCOC3(CCN(Cc4ccc(Cl)cc4)CC3)C2)cs1,0.5700000000000001
1441,Cc1ccc(-c2nc3ccccc3[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,0.01
1442,O=C(O)Cn1cncc1[N+](=O)[O-],0.9592
1443,Nc1ncnc2c1ncn2CCOCP(=O)(O)O,0.9604166616666666
1444,COCCN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21,0.5
1445,COC(=O)c1ccc2c(ccn2-c2ccc(OC3OC(CO)C(O)C(O)C3O)c(Cl)c2)c1,0.01
1446,Cc1ccc(-c2cc(CN3CCSCC3)c(C)n2-c2ccc(F)cc2)cc1,0.0009999999999998
1447,Cc1cc2nnc(O)n2c2cc(-c3ccc[nH]3)ccc12,0.97
1448,CC(Oc1ccc(Cl)cc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0.079999999
1449,CCc1nc2nc(C)cc(Nc3ccc(Cl)cc3)n2n1,0.139
1450,O=C1Cc2cc(Cn3cc(C(=O)O)c(=O)c4c(F)cccc43)ccc2N1,0.275
1451,CC(O)(Cc1ncc(CC2(C(F)(F)F)CC2)[nH]1)c1ccc(-n2cccn2)cc1,0.032
1452,NCc1cc(Oc2cccc(C(=O)Nc3ccccc3)c2)nc(C(F)(F)F)c1,0.04
1453,COc1ccc2c(c1)c(CN1CCN(C)CC1)cn2S(=O)(=O)c1ccccc1Br,0.02
1454,N#Cc1ccc(C=Cc2nc3ccccc3c(=O)n2-c2cccc(C(=O)O)c2)cc1,0.035
1455,CC(NC(=O)C1CCCCN1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,0.0509999999999999
1456,COc1cccc(-n2cc3nc(-c4cccnc4C)n(CC4CCCN(CC5CCCO5)C4)c(=O)c3n2)c1,0.3
1457,CCN=C(O)Nc1ccc(-c2nc(N3CCOCC3C)c3c(n2)C(C)(CC(C)(C)O)OC3)cc1,0.18
1458,N#Cc1ccc(OCCCN2CCC(C(O)(c3nccs3)C3CCCC3)CC2)cc1,0.1169999999999999
1459,N#Cc1ccc(N2CCN(Cc3cc(C(=O)NC4CCCCC4O)c(=O)n4ccccc34)CC2)cc1,0.0949999999999999
1460,O=C(O)COc1nc(Cl)c(Cl)cc1Cl,0.0220999999999999
1461,CC1CCCN1CCCOc1ccc(C2=NNC(=O)C(C)(C)C2)cc1,0.74
1462,CCN=C(O)Nc1nc2cc(-c3cc(C)n(CCOC)c(=O)c3)c(=O)n(C(C)C)c2s1,0.14
1463,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],0.0049499999999999
1464,Cc1ncc([N+](=O)[O-])n1CC(C)O,0.95
1465,COc1ccc(CN2CCOC(COc3ccccc3)C2)cc1F,0.0309999999999999
1466,Cc1c(Cc2ccc(=O)n(Cc3cc(F)c(F)cc3F)n2)c2cc(F)ccc2n1CC(=O)O,0.02
1467,CS(=O)(=O)Nc1ccc(OCC(O)CNCCc2ccc(Cl)c(Cl)c2)cc1,0.02
1468,Cc1cc2c(c(Oc3cc(NS(=O)(=O)c4ccc(Cl)cc4)ccc3F)n1)C(=O)N(C(C)C)C2=O,0.01
1469,CCN=C(NS(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCNCC2,0.3399999999999999
1470,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,0.01
1471,Cc1cnc(NCCc2ccccn2)c(=O)n1CC(=O)NCc1cc(Cl)ccc1OCC(=O)NC1CC1,0.01
1472,Cc1cccc(Cl)c1C(=O)NC(Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)C(=O)O,0.1
1473,CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O,0.83
1474,NC(=O)c1cc2c(Oc3ccc(OC(F)(F)F)cc3)cncc2s1,0.0209999999999999
1475,N#Cc1cccc(-c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)c1Cl,0.059
1476,CNC1CC2OC(C)(C1OC)[NH+]1c3ccccc3-c3c4c(c5c(c31)[NH+]2c1ccccc1-5)C(=O)NC4O,0.0
1477,Clc1ccc(-c2cc(CN3CCCCC3)nn2-c2ccc(Cl)cc2)cc1,0.0010999999999999
1478,N#Cc1cccc(C(=O)NC2CCCC(NC(=O)c3ccccn3)C2)c1,0.157
1479,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,0.05
1480,COC1C=Cc2cc3cc(ccc3cn2)C(C)OC(=O)C2CCCN(N2)C(=O)C(C)NC(=O)C(C(C)C)NC(=O)C1C,0.14
1481,COc1ncc(-c2ccc(Cn3cc(C(=O)O)c(=O)c4ccccc43)c(F)c2)cn1,0.0459999999999999
1482,Cc1cn(C2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,0.01
1483,Oc1ccc(Nc2ccccc2)cc1,0.0582
1484,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,0.0025
1485,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,0.8285714185714285
1486,COc1cc(OC)nc(C2CCCCC2C(=O)[N]Cc2cccc(Cl)c2)n1,0.0459999999999999
1487,O=C(NC1CCCC(O)C1)c1noc(-c2ccc(C(F)(F)F)cc2)c1CO,0.0809999999999999
1488,COc1ncc(C(CCCCCCc2ccc3c(n2)NCCC3)CC(=O)O)cn1,0.03
1489,CN(C)C(=O)Cn1c(-c2ccoc2)c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,0.0109999999999998
1490,NC(=O)C1=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4CC3CC2CC1=O,0.0500000003333333
1491,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,0.01079
1492,O=C(NCC(O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]nc1C1CC1,0.04
1493,Cn1cnc(S(=O)(=O)N2CC3C(C2)C3(CNC(=O)c2ccccc2C(F)(F)F)CC2CC2)c1,0.0699999999999999
1494,CC(O)c1nc2cnc3[nH]ccc3c2n1C1CCC(CC#N)CC1,0.3
1495,CN(C(=O)CS(=O)(=O)N(C)C)C1CCCn2c1nc(C(O)=NCc1ccc(F)cc1)c(O)c2=O,0.2049999999999999
1496,CC(Oc1c(Cl)cccc1Cl)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0.0399999996666666
1497,NC(=O)c1ccc(Oc2cncc3sc(C(N)=O)cc23)cc1,0.2269999999999999
1498,CN(CC(=O)NO)C(=O)C1CCCCC1C(=O)O,1.0
1499,OC(=Nc1cc(-c2cc3c([nH]2)C2(CCNC2)CN=C3O)ccn1)c1ccc2ccccc2c1,0.002
1500,CC1C(=O)OC2C(O)C34C5CC(C(C)(C)C)C36C(OC(=O)C6O)OC4(C(=O)O5)C12O,0.8
1501,O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOCC1,0.145
1502,CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.0025
1503,Cc1ccc(O)c(C)c1,0.228
1504,COC(=O)c1c(C)nc(C)c(C(=O)OCC(C)C)c1-c1ccccc1[N+](=O)[O-],0.01
1505,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O,0.0999999999999999
1506,O=[N+]([O-])c1ccc(C2=NOC(c3ccc(N4CCSCC4)cc3)C2)o1,0.015
1507,FC(F)(F)c1ccc(CNc2ccc(CC3=CN=C4N=CC(Cl)=CC34)cn2)cn1,0.01
1508,CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,0.9995791666666666
1509,CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,0.1502777802777777
1510,COCCOC(O)=NC1CCC(C(NS(=O)(=O)c2ccc(-c3ccc(OC)cc3)cc2)C(=O)O)CC1,0.0579999999999999
1511,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,0.14
1512,COCC1CN(c2ncc(C(=O)O)s2)CCC1N=C(O)c1[nH]c(C)c(Cl)c1Cl,0.052
1513,Cc1ccc(-c2ccc(=N)[nH]n2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,0.052
1514,CN=C(O)C(Cc1ccccc1F)CN1CCC2(CC1)OCCc1cc(F)sc12,0.1099999999999999
1515,COc1cc(S(C)=O)ccc1-c1nc2cnccc2[nH]1,0.48
1516,COc1ccc(-c2ccc(S(=O)(=O)NC(C(=O)O)C3CCC(N4CCN=C4O)CC3)cc2)cc1,0.01
1517,O=C(O)C1CC(COc2cccc(F)c2)CN1,0.3199999999999999
1518,N#Cc1ccccc1Oc1ccc(C(=O)NCc2ccncn2)cc1,0.27
1519,Cn1ncc(C(=O)N2CCC(Nc3cc(=O)[nH]c4ccccc34)CC2)c1Cl,0.3
1520,COc1ncnc(Cn2cc(C(=O)NCCO)c3ncc(C)cc32)c1C,0.2199999999999999
1521,CN(C)P(=O)(N(C)C)N(C)C,0.6934999999999999
1522,CC(=O)N1C2C=C(CN3CCC(Nc4ccc5c(C(F)(F)F)cc(C(F)(F)F)nc5n4)CC3)CC1CCC2,0.045
1523,CN1CCN2c3ncccc3Cc3ccccc3C2C1,0.15
1524,Nc1nc(O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,0.2449999999999999
1525,CCCCC(C)=CC=C(C)C(=O)c1c(O)cc(C(C)CCC=CNC(=O)OC)oc1=O,0.005
1526,O=S(=O)(c1ccc(CN=C(O)c2cnc3nccn3c2)cc1)c1ccc(N2CCOCC2)nc1,0.0279999999999999
1527,COc1ccc2ncn(-c3cc(OC(C)c4ccccc4Cl)c(C(N)=O)s3)c2c1,0.005
1528,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(=C(N)O)C(=O)C3(O)C(=O)C1=C2O,0.1999999999999999
1529,CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,0.0025
1530,CC(=O)C1CCC2C3CCC4CC(C)(O)CCC4(C)C3CCC12C,0.01
1531,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N4CC4)C(OS(C)(=O)=O)C(C)O2)C1)C(=O)c1ccccc1C3=O,0.006
1532,CN1CC(O)CC1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C,0.28
1533,CNC1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,0.8500000066666668
1534,Cc1ccc(NCc2ccc3c(n2)NCCC3)c(=O)n1CC(=O)NC(CC(=O)O)c1cccnc1,0.0879999999999999
1535,Cc1nc(O)c2cc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)s3)ccc2n1,0.0699999999999999
1536,COC(=O)Nc1ccc2c(c1)NC(=O)CC(C)CCCC(NC(=O)C=Cc1cc(Cl)ccc1-n1cnnn1)c1nc-2c[nH]1,0.02
1537,O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)c1cc2ccncc2o1,0.01
1538,CCc1nc2nc(C)cc(Nc3ccc(C(F)(F)F)cc3)n2n1,0.125
1539,CCOC(O)=Nc1cccc(N=C(O)c2ccccc2Br)c1,0.05
1540,O=C1OC(Cn2ccnn2)CN1c1ccc(-c2ccc(C(O)CN3CCOCC3)nc2)c(F)c1,0.6699999999999999
1541,Cc1cc(NC(O)=C2C(=O)c3ccccc3S(=O)(=O)N2C)no1,0.035
1542,Cc1c(-c2ccc(N3CCCCCC3)cc2)[nH]c2cc(F)cc(F)c2c1=O,0.0059999999999998
1543,CC(OC1OCCN(Cc2n[nH]c(O)n2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.05
1544,COc1ccc(-c2oc3c(CC=C(C)C)c(OC4OC(CO)C(O)C(O)C4O)cc(O)c3c(=O)c2OC2OC(C)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)cc1,0.3399999999999999
1545,CS(=O)(=O)N(CCO)c1c(Cl)c(Cl)cc2nc(O)c(O)nc12,0.13
1546,O=C(O)c1ccc(N=C(O)CSc2nnc(Br)n2-c2ccc(C3CC3)c3ccccc23)c(Cl)c1,0.01
1547,COc1ccc(F)cc1C1CCN(c2ccn3c(CC4CC4)nnc3c2Cl)CC1,0.01
1548,CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,0.0399999996666666
1549,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,0.0305
1550,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)C(O)C1O,0.0233333333333333
1551,NC1(C(=O)O)CC1,0.9
1552,Cc1ccccc1O,0.38
1553,N=C(N)c1cc2c(OC(COC(=O)Nc3ccccc3CN3CCNCC3)c3ccccc3)cccc2s1,0.05
1554,O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,0.0354
1555,Cc1ccc(C(C)Oc2cc3onc(CCC(=O)O)c3cc2Cl)nn1,0.0709999999999999
1556,NNCCc1ccccc1,0.0799999999999999
1557,OCC(O)C(O)C(O)C(O)CO,1.0
1558,Cc1nc(N)c2ncn(C3OC(CN(C)CC=CCN)C(O)C3O)c2n1,0.588
1559,O=C1C(N=C(O)c2cc3sc(Cl)c(Cl)c3[nH]2)Cc2ccccc2N1CC(CO)CO,0.9977
1560,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,0.01
1561,c1ccc2oc(Oc3ccc(OCCN4CCCCC4)cc3)nc2c1,0.04
1562,c1ccc(C(C(c2ccccc2)N2CCCCC2)N2CCCCC2)cc1,0.0819999999999999
1563,CN1CCN(Cc2ccc3nc(Nc4ccc(C(F)(F)F)cn4)[nH]c3c2)CC1,0.275
1564,CC(=O)OC1C(c2ccoc(=O)c2)C2(C)CCC3C(CCC4CC(O)CCC43C)C23OC13,0.14
1565,Cc1c(C(=O)Nc2ccc(N3CC(C)OC(C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,0.03
1566,CCS(=O)(=O)NC(=O)c1ccc2c(C3CCCCC3)c(-c3ccoc3)n(CC(=O)N(C)C)c2c1,0.008
1567,Cc1cc(C(=O)NC2CCC(NC(=O)c3cc(F)cnc3Oc3cccc(-c4ccc(CN5CC(C)NC(C)C5)c(O)c4)c3)CC2)nn1C,0.12
1568,Cc1noc2c1-c1sc(C)c(C)c1C(c1ccc(N)nc1)=NC2CC(N)=O,0.0059999999999998
1569,COc1ccc(CN=C(O)c2cnn3c2NC(c2ccc(C)cc2)CC3C(F)(F)F)cn1,0.01
1570,CS(=O)(=O)c1ccc(N2CCN(C(=O)C3CCCCC3C(O)=NC3(C#N)CC3)CC2)cc1,0.5
1571,O=C(OC1C[N+]2(CC(O)=Nc3cccc(C(F)(F)F)n3)CCC1CC2)C1(C2=CC=CC2)CCCCCC1,0.004
1572,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,0.6133333333333334
1573,O=C1CC(c2c[nH]c3ccc(F)cc23)C(=O)N1,0.2859999999999999
1574,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,0.075
1575,CCCCCCCCCCCCN1CCCCCC1=O,0.00275
